actual,predicted
33.608,48.8776944799009
34.8,57.0005015186273
65.28148434,57.2358014444023
22.696,57.8908019740358
18.55149194,43.2243919447074
57.64,67.8331452647922
36.584,33.9652507966406
29.636,47.8628286830036
39.388,58.7047177319214
42.5222477,71.1454110752481
64.804,62.8012386041474
46.92,56.9139418267157
31.956,33.0677097963877
40.092,64.5009449833785
58.952,42.4213943458598
31.68,59.6658430533754
24.288,51.1238734106093
68.996,62.2450033924867
20.072,42.2819310320084
56.768,53.192787031604
35.08171606,61.8165779973961
46.312,63.4051341841994
48.24429574,47.2180416104084
47.492,66.4089930825339
36.824,51.7425804202285
38.58,61.0023955254487
40.26411279,57.6432594265401
44.144,53.8793031391732
19.898,39.235861752412
41.936,56.7372969225037
32.056,58.7485906468857
49.91380818,58.4217454454222
27.816,58.521561257821
21.46032128,45.13281695335
34.404,52.9487627414655
21.0058,47.1923198928609
23.3,51.7812717218674
23.88,52.2652192788528
39.38,42.7078909958014
26.516,46.1136023995506
17.63959573,53.1887048862727
27.776,65.9836986065849
26.248,52.5874968739814
34.24012514,53.0490709072386
67.692,70.0017734668492
38.332,58.3514041098286
55.86,63.7272108702135
26.39411735,43.8192880232257
22.072,44.2636100170878
49.108,55.1824635586865
55.292,54.2019188263649
42.62807791,53.8243752161225
73.992,60.4341819338674
64.4331449,71.3686016801268
35.52561313,44.6853739539962
18.928,45.6448261826903
36.51621832,45.7655635848873
38.48,29.4885771672905
33.416,48.2255359228464
35.86682289,57.1378586660491
25.18,64.7672243709215
68.68,62.3482760494958
31.108,55.72988420709
33.272,46.4319471046053
50.888,63.2394289803618
70.092,59.9898261846018
44.856,59.1626520837129
33.07515132,31.762477918662
38.75937114,57.0186288191624
33.556,47.3075838445955
55.332,47.0138219129506
32.42348826,60.0102575623317
21.152,46.497750379101
43.98483889,62.9450981171938
53.216,67.9667958594686
18.784,32.9428309492227
37.9403326,60.0666426488564
42.156,54.8013599386596
65.012,74.2105663145101
89.408,62.1415756293369
56.68,55.4404952643164
31.136,64.2909596115478
28.252,59.8063182651315
31.20847532,56.3597506616034
23.312,67.7018174294363
20.16,47.6574662367455
36.31888501,43.7582263619346
40.632,63.1206952434118
33.756,62.3109848355758
34.02,51.7911593284995
23.716,56.9100994646017
35.184,62.9013705494045
33.524,60.7848741782884
32.076,59.3043723196954
70.588,71.7375673787641
54.916,44.3629624692123
41.952,55.9103096856189
30.264,48.1831908101613
57.208,56.8272647650488
18.384,36.8841134243356
42.128,60.0043916127347
31.516,60.6466738746309
22.39416894,46.2498114884069
35.576,56.562330574338
36.084,46.5423634868217
21.736,77.8990132427627
44.73512294,69.3702830073233
30.32445978,55.4949681790861
8.808,57.4871327527056
37.72997991,45.9443245395093
27.412,74.6562680650971
27.532,61.1193209294167
28.04,47.108473647471
72.36,74.0123568426289
77.244,81.4262184860466
24.084,34.2413986316794
55.38,50.5416808191328
37.32541472,55.8186338829823
40.388,44.4659055097819
45.448,41.7353301800023
69.26,70.5540012373842
37.556,52.458173970457
36.296,50.9599242304623
38.7437565,61.5070506226424
46.61631594,57.0640774308998
39.96278973,45.4465561964181
71.56,68.9883828275814
60.576,73.0046139028753
39.0632123,24.8780953950572
20.7,45.2504931667444
37.532,42.1327858354923
51.4008322,58.0894530928044
34.60778643,57.4292240289385
20.72,46.9444690891618
