WellID,EUR_o..Mstb.
2669,-10.9745916002739
2673,-8.86359816054983
2679,-9.77109451296337
2680,-11.7293032531129
2681,-14.9088932729069
2683,-16.4288824134874
2684,-11.6739382122114
2685,-3.57515434704374
2688,-17.1411725661401
2689,15.6822702353384
2692,6.55132888570097
2693,9.53508228676765
2696,5.0691383207386
2700,-10.9734455345792
2704,8.6024969520422
2705,5.01860527389363
2706,-3.14891170704141
2712,-8.18243152747846
2724,14.0795129054086
2727,3.83360942521631
2729,5.64619198197761
2732,3.65387936627121
