WellID,EUR_o..Mstb.
441,52.2042791001452
443,49.9145835416052
444,49.1649902548777
446,58.5253093129252
449,142.955273810386
451,49.904452614622
456,60.9197824400767
459,49.1408690001554
460,52.4070101802622
463,47.8438917309709
466,28.8472181159018
467,40.9455051098564
468,39.7074700033834
475,37.2934624086101
477,39.5838869631248
479,39.3159440961053
482,39.6051929926416
485,39.2911207635573
489,39.392436910661
494,40.6628311761162
496,44.2328996071751
498,36.2837110621304
506,44.6644877858066
508,39.8278345022072
511,40.6165016680695
515,31.8601017129211
517,31.7115778162754
519,40.7526170145836
520,41.0993417719142
522,40.7213109617696
523,32.3857999792992
524,42.6406131524545
528,40.9110235024048
532,41.5506451407782
533,41.6703492929578
535,45.8999030804048
539,36.4761783851852
542,43.2052497285345
544,38.0589681564006
546,45.7091666530498
547,46.6325569393282
548,40.960479063976
549,40.8524171350609
557,44.9567710417866
559,31.73223896483
565,44.1838213448689
570,36.0689038994894
572,43.2873611909836
573,41.9229004413135
576,43.0358780342542
577,40.473540314902
578,40.9886987507314
582,40.9920648544498
583,40.6824555434634
584,38.5335647984177
585,34.986510127389
588,39.6779551899556
589,40.7341251727094
590,40.4554471434926
591,41.9767485401037
597,39.72245322053
598,39.9624540990792
601,40.2393324079728
604,40.866826036975
606,40.8257501923338
607,40.4231667995864
609,44.6507004379989
610,39.5642932191899
614,40.5101736021629
620,46.6373305975958
623,40.5009261297078
624,40.3008892084231
625,39.6160686142873
628,39.6128063757321
629,38.7345289528773
631,40.4708960404757
632,39.6906082998903
637,42.5079043407941
638,42.1638455304321
640,45.6914413478028
643,43.8136162969672
644,42.5697407054126
654,42.9615337911684
660,38.5839577834581
662,37.2100706672959
671,49.4657769720989
676,42.7553548450471
677,44.4340389434979
681,39.5917160984777
682,41.0233371397251
683,42.9699439453686
688,39.1986345143125
689,38.4389252708759
690,40.1072913693308
695,38.5662068135368
697,39.8993455953189
700,44.3627620631626
702,39.7504620644563
703,39.145762844078
705,33.949558970467
706,43.2101876457104
707,38.9810958941437
716,43.3684153799084
717,42.4470045558633
719,44.2850816048972
722,44.4614667080511
723,46.7309635846329
724,41.598955388615
727,46.7746078424111
728,37.8148733753076
730,35.8255168794153
733,39.1678504895576
734,33.1860027083585
735,33.687602810953
736,34.0038037338811
737,35.3409597705552
741,49.0736820120492
742,40.2676944198756
746,38.8271073782564
748,39.1700677661622
749,39.8292517106172
751,38.819681396569
754,39.3464721643782
755,48.2739299209411
762,44.5446760168945
769,43.9957851058896
773,49.7170622007154
774,47.3452103299492
775,46.7572220349152
777,44.1076995295123
783,39.0972428932942
784,40.2480111726873
785,39.8876396165761
786,38.5284911897274
789,44.2252431028899
791,37.1614203022607
792,38.4208337895216
793,40.2394681710907
794,39.9929286662625
795,40.731534616428
798,46.7083843848493
799,38.6415362723876
800,40.2298203530315
801,40.4908210877757
802,51.1193745653525
806,37.8543891844449
807,38.0971662820307
808,51.9597941879147
811,35.4044322774869
812,38.7042908648523
813,45.3076002255402
814,41.6439218404428
815,38.9779401710653
816,50.5567475021123
822,39.6455150826928
825,47.5645750715171
828,37.5398400861873
834,46.4345637700949
838,54.2125672305663
840,41.6777347567897
842,39.3201602401234
847,50.3922011562788
849,42.6404941351095
851,46.6618747157891
852,44.3285005009359
854,43.7574591110504
857,46.7926065084714
858,46.6768496852162
859,46.3962829753455
860,45.2959222612371
861,45.4507989658814
863,44.9326938728739
870,44.8510058862971
875,46.3491885779947
877,39.2131669120456
878,51.0765597453819
882,42.4925447202224
884,42.7952293632036
888,59.0402245351897
890,54.3661615398535
891,44.527019336856
898,45.643658228038
900,45.5435122795736
906,66.8418903780341
908,43.1325422387365
911,52.6280988654562
913,60.4585307608327
915,48.8678511938422
916,43.3488524331817
919,47.5930636077244
920,31.2641876621774
921,36.8106577736999
924,54.7252882826285
925,57.601526215693
926,37.011471188767
927,55.1855816722193
928,46.4154436564581
929,47.6425225020496
935,44.455527662747
936,36.4880549157388
937,38.6018595385381
938,37.7787367234669
939,36.989387464932
942,46.336891080387
944,45.3517771120103
945,43.6658175915907
947,48.0068539723582
955,41.3030165841433
957,43.6574041564463
960,43.9018439017332
963,36.8394228067687
964,51.7950851224639
966,44.1307288785408
967,52.7710826885971
973,53.2847580646358
974,28.5061744840909
975,55.7695539490173
977,45.1612440404826
978,45.4673292197181
980,45.6048083043761
985,38.5178908850294
986,42.0998342728615
987,56.2913283720613
988,42.1811718201977
990,49.3159048364182
997,35.8917354399496
998,35.4373260592406
999,67.6471324527122
1001,64.3550160140542
1002,54.2997987439246
1003,31.0528316382668
1006,56.4035863236199
1009,32.9395464212691
1011,55.3153578487363
1013,46.2403482885447
1015,48.3693962535338
1018,48.3533554393339
1020,37.7912309801779
1022,37.7099543468387
1023,34.3983867944121
1024,31.7677239478653
1028,43.1417059238477
1032,43.1757539288592
1033,43.1183738897196
1035,42.0423683197482
1036,53.3135689878907
1038,35.4454130004663
1041,34.1595238780189
1043,56.9719653478219
1045,42.8467189234775
1046,37.84363199626
1047,36.284782752153
1050,38.0780672143319
1052,43.4624271007817
1055,35.078785435602
1057,43.0459275913615
1061,54.3293122547768
1063,45.9018942174478
1067,43.2033207188879
1068,39.9468391384396
1069,43.2713662693084
1073,63.0155828801362
1074,52.1405081301089
1075,54.8237647859867
1077,52.7573207932837
1079,27.7760753648231
1081,58.1304072173543
1082,62.5443865529285
1083,40.6716664811788
1088,55.9225661740377
1091,35.8148092357046
1094,35.7414063964375
1102,35.9016118221703
1103,39.4370735728849
1105,35.0436093184092
1111,35.5697393534822
1112,36.0603188262874
1113,36.1480611050158
1114,33.9284230235489
1115,34.6680883336894
1117,37.7713345436543
1118,55.2515154900711
1120,34.6818345968418
1121,33.0991675212936
1129,33.1911268167171
1144,33.0439243458554
1149,51.5257178128236
1152,34.9936291583035
1153,35.9892756985309
1154,35.4286321029899
1156,35.8444337753588
1157,38.0330614454026
1160,44.380658098049
1162,42.8592753774738
1163,39.9406149176257
1166,39.4611853333986
1167,43.3853002713863
1170,43.5090233206126
1172,53.2481527091732
1173,57.6343916053133
1174,64.475202208823
1176,43.0116332144669
1180,40.0332873942514
1181,41.0745430278098
1185,45.6487136705666
1187,40.9151998437935
1188,43.8280419919568
1190,42.7075828877494
1193,43.998485541865
1195,44.0796737169933
1198,71.4662142333514
1205,37.7716691927512
1210,64.982448109698
1212,70.7032064928546
1213,59.0212968991173
1221,41.1329429592497
1226,77.4405015746663
1229,65.1655914613866
1232,60.747767422172
1233,64.058979009862
1234,69.772677558854
1236,69.6827860334165
1237,54.7609125676763
1239,65.5914752496183
1241,55.0235336476621
1242,70.7459448860741
1246,85.5532524320522
1251,49.5931649712052
1254,83.7745241106718
1258,61.9316858971911
1259,53.6276710011
1262,70.366643542631
1264,45.0481180507265
1268,60.8413457214042
1269,60.1129891992887
1271,60.1616341037829
1273,52.8893384733292
1277,39.4606757164941
1280,38.5055039042625
1281,53.8032701652587
1284,49.9195496617197
1286,79.506291097425
1287,63.9209081459958
1288,75.5406906744377
1290,64.4985429345363
1293,74.3396023519465
1294,72.841846774443
1295,74.271270473949
1296,77.4674533985556
1299,80.8628283535468
1303,71.8877067975573
1305,65.204876862435
1306,58.8008820424875
1308,59.6819261617709
1309,58.0570581658442
1311,60.9950077778599
1314,59.740422872562
1316,80.8259425516108
1317,74.9100226780852
1322,61.5950832207029
1324,76.8293380574355
1325,71.3829806792792
1327,65.0153652081513
1332,57.7247318636321
1337,64.0106305641252
1339,83.2619973952637
1342,54.5838714691606
1344,70.7595935704937
1349,66.7496374876414
1353,26.8321020071387
1357,59.1918055394183
1358,51.5846022433025
1362,81.3402515152782
1364,40.7216760688871
1365,72.9943337759703
1368,81.3279835826672
1370,81.3997709597606
1371,138.884274984323
1373,43.5830652495158
1374,138.929001294598
1378,45.3964059834207
1380,78.8587248790047
1384,26.397118728368
1385,33.479610009693
1387,61.746241676871
1397,71.1265014030721
1399,71.6654846620302
1401,66.2158533214022
1402,80.4751013218249
1404,67.1367660333151
1410,81.4795750769144
1415,48.4305484444694
1419,75.492221548139
1422,75.0841726321003
1424,48.3353597230096
1427,34.7369307195304
1428,64.8459550380899
1429,139.717245389677
1431,58.7477951832877
1433,53.7583321764955
1436,67.3301801253799
1437,75.9821753147978
1438,73.8915152593622
1440,60.7832714693509
1443,52.9866713137185
1444,45.1843441684773
1445,70.2601990409212
1446,74.0255509781866
1448,54.9910582795508
1449,82.5733854148064
1450,64.2099055381002
1452,61.4755868903117
1454,81.1968646580949
1455,140.41988297586
1456,73.2452375043692
1457,73.0321567678704
1459,46.147265085584
1460,37.1897828745757
1464,81.8420540908664
1467,48.9496388470225
1468,85.0906782064587
1470,83.5104971132596
1472,82.0878286200766
1476,138.803330182726
1481,75.9444775998218
1482,70.824780551749
1483,76.5906247809785
1484,73.1503694256794
1485,68.1841632537598
1486,65.7763650824675
1489,65.7100600908536
1490,68.1055617318107
1494,73.6226015396662
1495,140.61610454749
1497,85.6787926712132
1498,52.1487181301945
1504,55.9945047134263
1508,65.0526565574628
1511,75.0171766735136
1512,82.425179700509
1514,48.4881452775412
1515,48.3175383446373
1516,31.4868576572571
1518,39.238947670523
1522,37.2735710512611
1534,34.4454519858546
1535,33.6461865474262
1539,34.4571889178892
1540,34.5708698045398
1542,34.5181457298038
1545,33.8964627166845
1548,34.3600421321532
1551,35.3677088441566
1556,38.8764276473403
1557,30.5970208718372
1559,31.4200032115184
1560,31.095849417304
1562,32.8322316218921
1566,33.1784979889146
1572,31.2094783904083
1580,30.9625575569198
1582,29.4867536089932
1584,21.4007258375339
1587,30.9422789900573
1588,34.4732959991752
1589,35.2270045530772
1590,34.2439933606424
1591,34.9833140495532
1594,38.0097814681967
1601,29.1344951585986
1602,30.9927716249099
1603,31.9682587009711
1606,33.5371726251312
1611,37.0273857356972
1618,42.1769709129769
1619,44.0603847237912
1622,43.8425989773195
1623,43.085266492614
1630,32.1004842397153
1631,33.5537784994501
1632,33.3968475714285
1633,31.9322284302111
1635,33.5683091409335
1638,33.5566846277468
1640,32.8679322214296
1642,31.5496350642261
1644,31.9506807691703
1646,38.6171325506625
1649,35.9812397379703
1651,33.1454119441016
1652,31.0097721938557
1655,32.8884794954365
1658,34.0433681954275
1659,34.6862910367408
1660,29.9921158651287
1663,34.2067798677858
1664,33.7405595575951
1668,35.4978333221825
1670,36.4229343576033
1675,33.9859141172369
1677,34.5585791434528
1681,30.5912897191315
1683,43.3660571159121
1689,30.3836037338826
1692,30.8543965179476
1693,46.4537591278031
1696,33.8829598441334
1708,30.3297381724287
1712,31.0272556219384
1717,31.0069127238617
1718,30.9648293932221
1721,34.9759311542416
1722,35.4840577597024
1728,35.9938365241051
1731,35.1886604906365
1732,30.8834578009146
1734,30.370470626885
1735,30.3051382698718
1739,29.9912764138287
1740,30.6335307673987
1741,30.7149023597062
1742,30.180174753114
1750,30.1789729455677
1751,30.8832619868529
1752,30.1868447730146
1753,30.4983402719397
1754,30.8660210311343
1756,30.1627379833337
1758,30.361752241995
1764,30.2993260132785
1766,30.9575085428178
1770,30.2542254950172
1772,31.1958110631469
1773,30.8063898713895
1775,30.9894759540814
1776,31.1987171914436
1780,35.8551736220174
1781,36.5394626184473
1784,36.8111972188644
1786,38.7482552271376
1787,39.9308461053211
1788,34.8551225071828
1796,29.6939730460426
1797,29.8099960592601
1802,30.042486322996
1804,29.6501590029418
1808,28.5116254190575
1809,33.8657105584023
1813,28.2663545046644
1814,30.0015243256514
1815,30.1686638146034
1817,29.898301241456
1819,34.1344653103185
1829,26.4990761331162
1830,30.057115942574
1832,34.6592647362786
1838,36.1523830079054
1839,33.1419937916735
1841,35.9828150239091
1845,29.6789788888934
1846,34.1777913864028
1857,28.1617338859833
1859,30.9364928445532
1860,35.8364253792834
1869,30.73446139827
1870,30.4939136976416
1875,29.5961749579246
1880,29.8425952062889
1882,30.744688376971
1883,29.4493415315085
1884,30.2731612408788
1885,36.7024608804941
1888,30.4942323360967
1889,32.8527721627877
1892,30.5835443095373
1896,30.4664884042854
1898,30.4345209930216
1901,28.4142724288347
1904,32.9950094601857
1907,32.8825194329802
1909,33.2772996364358
1911,31.0873359245873
1917,29.2637575141578
1923,49.695678859639
1924,29.0938045384635
1926,32.0181541198401
1929,29.9777268198829
1931,28.1521634990179
1934,44.3592496587762
1935,27.3305411201025
1938,29.2953878646149
1940,40.1015321570928
1941,35.5535028129113
1944,30.975062602384
1946,30.3998692134548
1947,28.8536383291507
1948,29.5015718793886
1949,29.2382403921456
1952,29.6602862583545
1956,29.975587055585
1957,32.0386258017859
1962,25.9920098819694
1963,28.9123963956233
1965,41.7585437537045
1969,30.0089520013346
1970,29.2091289562748
1975,30.5255049746647
1977,29.1716180995093
1978,27.7318076884073
1979,27.1847364500047
1985,25.7655210746202
1989,28.8760628341386
1990,29.311672427981
1996,28.6726338533699
2001,35.2661580565396
2003,27.0709787037799
2006,29.0320461926956
2009,33.0124000327885
2012,27.0725045136144
2017,25.1325162121816
2019,16.6199733549824
2021,34.0528065913584
2022,34.1730915774938
2024,33.4738687648262
2032,52.2651780721908
2033,32.4110373646226
2034,34.3826327205081
2035,35.2807925277725
2038,35.926272130783
2043,37.7668833356477
2044,35.8148536148128
2045,36.0361846000985
2046,22.9951521417624
2047,23.9636634530834
2049,37.9290495934845
2050,35.2818737927112
2053,65.4355277716054
2055,22.7120973255612
2058,29.9548425954943
2064,27.6587809152857
2066,45.4943603191216
2067,50.1581835244772
2070,27.347338750893
2078,37.7733630537284
2088,26.0268081879369
2094,34.3772187896843
2096,34.3593230263687
2097,34.5516443265456
2100,50.1641261007023
2102,35.6745210948889
2103,34.1808991917562
2111,34.4902817991976
2117,41.7765238584359
2120,44.056663934439
2121,41.3392627608462
2139,34.7191779169841
2142,34.9028422712554
2143,42.1109248017285
2144,34.5128848529027
2148,52.5703194598589
2165,49.6239993983063
2172,52.5870380152367
2208,25.2971989868561
2215,56.4894753038866
2219,42.3267071822349
2226,54.6361389546014
2227,21.7954306976708
2228,48.1687423806661
2231,44.8571667943788
2232,34.8341054133048
2233,37.4572538120642
2236,31.4487349897131
2257,42.4416739093447
2260,46.3485442958179
2261,45.9127114620426
2262,49.7035990463512
2263,40.5087241101728
2268,46.7328743806079
2272,46.014822326737
2277,46.7702619131021
2278,46.7755712103663
2280,45.4567086411382
2281,45.9911683123678
2283,41.1075074416508
2284,45.1820704416946
2286,80.5887196347812
2287,49.2736556619118
2289,49.301934905355
2290,49.5800788844504
2292,67.5276283639173
2294,50.7165876245224
2296,70.2061033952666
2298,71.0074882087522
2300,55.1196997364502
2302,67.4909583085889
2303,64.0444353025475
2307,68.7784267931547
2308,65.7068401570791
2311,71.0039230061213
2313,75.8312953401896
2316,44.115200469716
2317,44.7575628941981
2320,67.0040201188133
2321,45.5842667433412
2326,38.6843603862426
2327,38.8223459506733
2328,38.9150938998093
2329,39.496159521869
2330,48.3975332587747
2333,55.6361140616818
2335,52.1718659710286
2336,53.6545413267024
2337,51.891932667357
2338,58.6392595854481
2340,51.0970002009169
2341,50.0975002938026
2345,49.1678939614005
2347,50.5006018523957
2348,50.4364366442669
2349,67.1152900024538
2350,50.4015213103564
2352,48.2669803396427
2356,51.5858184337812
2362,40.6069209004756
2363,39.0239497860803
2368,53.0148028760993
2373,38.8926493747331
2374,44.6919482852654
2376,44.7491223709137
2382,52.0947883338713
2383,51.4106140957399
2384,51.1976355842767
2386,50.3327246198066
2388,58.5885208819532
2389,40.6577742012657
2391,41.8626998574591
2393,40.903606921886
2394,41.2015026844442
2395,41.1695057501186
2396,40.7812141635582
2397,57.7654882010479
2399,37.2186166659665
2400,44.9663876152802
2401,46.7033489876394
2404,49.9899257628401
2406,46.0803586844636
2414,56.2608525465182
2415,56.223072878661
2416,60.4371650379032
2417,65.3168496506546
2418,64.7776642418096
2421,75.0155548491657
2422,57.5350830164373
2423,81.7258074945833
2425,62.2960160542652
2429,49.8808336458226
2430,50.1518475225371
2431,49.7773531873158
2433,69.2564462754938
2436,50.3466427839367
2437,53.7410354879382
2439,55.5481508988867
2442,51.6918948321893
2443,48.4475351660176
2446,66.6227767066391
2447,63.1721984131511
2450,43.3090462874982
2451,51.3946982492271
2452,62.7628622760622
2454,64.5269145523532
2455,62.387835038596
2456,55.4900050525484
2460,59.6874715530164
2471,43.1050433984381
2472,60.0374799804097
2475,50.4036461075682
2479,40.4645731521321
2480,75.2186368336388
2481,64.0090270889125
2482,54.7663877314769
2484,44.1889990819843
2486,47.7375815580144
2487,69.7157796066683
2490,51.8992646251329
2491,60.4647974928134
2495,42.9465205512861
2496,45.2500451342469
2497,50.6138836860173
2498,67.7541830191644
2499,55.129991008451
2502,63.2295735355226
2503,48.2461066262804
2504,67.1131958033734
2506,41.4636180642033
2507,36.5015677798133
2508,74.9191986320661
2509,56.437900558562
2514,69.358761132404
2516,71.7157220612316
2518,45.1110454337065
2520,48.674982869444
2522,440.054955795844
2531,65.6577428045587
2533,69.9638730545071
2534,71.4056354188822
2543,60.1830101393941
2547,56.082368916349
2548,54.8522725305138
2549,59.8470027015908
2551,65.9092095703218
2556,64.5815151347354
2558,64.8573204531569
2566,41.4069263673059
2567,41.3092450761628
2568,-88.3033828069899
2569,69.7221344818347
2571,74.1770497287812
2573,72.4831399475579
2575,53.4409372276696
2580,62.863010051828
2581,61.7342910443483
2586,68.8536131676694
2587,61.4842026572519
2592,69.3754638101893
2594,85.640831607262
2595,56.3408523425226
2596,69.1465559679996
2597,67.8906934345353
2600,12.0217849109081
2601,66.4376125983063
2602,64.0527186452118
2603,68.8433982597244
2604,64.1207249048143
2609,47.5362562256623
2611,66.4253415564831
2614,47.9037052219855
2617,63.8286565723272
2618,69.9514723518487
2621,73.9665305799601
2626,48.4005072867506
2629,66.5295564864903
2630,69.9386495847657
2633,72.048789535022
2636,64.3415344650537
2640,64.8148393855504
2650,76.3472579394988
2652,67.2485749010502
2654,66.9878852813499
2656,75.0051427531157
2657,66.059018700362
2658,64.2094950533135
2659,60.2539722143224
2662,39.9051179374069
2669,60.3551416768325
2673,75.4083695818283
2679,60.7341409720261
2680,64.4163426194639
2681,56.0855044511045
2683,55.854565428142
2684,55.5960959983354
2685,57.9859440544033
2688,52.1236535037845
2689,68.823309419837
2692,66.6864727206587
2693,63.36362021832
2696,76.4533798425502
2700,59.8703605014482
2704,75.4678114265694
2705,-217.465919722208
2706,78.3270986371062
2712,69.1421902011041
2724,73.5383337933599
2727,59.4589444791486
2729,72.8692040367075
2732,70.1481664301127
