actual,predicted
20.776,48.9171761511999
26.6,45.4697254098388
67.44403123,48.1850882522333
21.264,80.7189199876546
51.748,83.2446259925379
39.964,44.6104193084112
107.336,61.7265635152784
37.41851414,43.8459654367248
42.6041591,42.1476617209388
21.75125213,43.2205878934544
72.61706848,41.2347990400841
35.397,45.1515187661357
35.86682289,43.2899922222132
53.48724843,42.5726585170661
59.14113065,42.6102554993076
42.39503173,43.1913607441632
48.98034099,40.1539147142004
42.128,41.1645612437633
62.932,45.6377227913769
52.728,41.8965436747355
55.27195048,46.0222960928102
15.893,43.1118497085682
34.02,42.1920349288646
19.84023768,43.1160050376277
32.21359276,43.2258358820794
40.888,43.6556596078988
53.92,43.2001757848689
46.21327329,43.514910970079
49.79286603,44.0317022149534
20.972,44.0082796737884
62.18847305,42.7568893059576
29.356,42.2341849081048
45.38,41.7151865134041
46.744,40.451038169349
39.228,41.7824451491762
27.604,42.6826940480619
36.296,40.774744199977
31.67528813,43.7943224648384
41.116,43.1615269278904
59.83319228,43.5745152092593
9.608,24.398317831799
60.292,44.9756452841951
50.42609975,43.9348702146377
34.484,40.5963974693995
67.268,44.6935872225194
80.32913438,41.8691925545345
31.45750307,45.8788575500188
28.392,43.8041720491038
47.89992016,43.3554766601769
23.763,44.1349498851892
58.35472283,48.4749407702921
31.02059944,44.7276567150957
31.516,41.6733084726676
25.503,40.5498770749815
32.084,43.9753440208905
39.632,43.4354202886969
45.37418401,45.8878082343008
20.608,43.5209996947271
33.376,43.7508335887937
58.17200944,40.8051264455904
40.98067921,40.8583003239451
27.688,43.7215107462556
45.952,46.0092918804287
38.44772302,43.0747515658077
48.332,41.6589245858733
65.47404336,45.503482529523
41.716,44.0503435581669
28.53084338,43.8311178423155
17.388,42.7545828741511
46.11910418,43.7999983292089
42.732,42.980100466977
49.55407614,47.4736401762885
59.04,46.9860724091517
25.23054799,41.7472851600908
31.136,41.5926808884098
43.964,50.4383411398922
33.832,43.6895684476772
41.82115739,46.7188066956741
32.128,48.4977862391349
43.372,47.4187169703291
42.156,48.0998191356095
55.664,46.3314090125877
58.856,45.0251806181687
17.98007424,43.3571491353299
34.48,44.7821855324534
39.184,44.4845166812324
33.2316135,45.2651121162403
40.26411279,44.331897807191
28.836,45.0442434461621
52.692,45.0619948377973
71.968,44.6767151764461
48.14260508,50.2858192585043
82.8613699,55.5526992918418
48.112,48.56226689342
41.71620714,49.2154268372908
27.264,32.7028350462929
102.2865487,45.9619718298621
36.708,43.9503306472594
65.28148434,55.4374568225143
33.67536258,45.228208243129
38.603443,44.9158046559278
35.6,43.0875011846561
18.192,40.668975324613
35.52561313,32.8852835816302
55.72469755,52.7839826448313
32.612,48.6716725111031
29.7,47.7859195026661
28.148,50.5283199928178
42.448,46.0356336815585
16.99490709,43.3118662741723
30.68,49.2878474077079
38.48073554,32.5967462297692
38.15611142,44.7210257651089
24.856,33.5379498113482
41.824,45.4327971596461
59.852,52.5307747674115
29.731,55.3794916356512
34.504,43.7121803244295
21.632,47.6175754450041
31.68,37.6062140599487
15.08381372,36.310395169142
29.752,37.8453868643288
30.86,36.4542094820791
28.252,37.7319411032886
55.82033012,35.9639794220724
11.38,34.5507083241239
47.458,37.8257178602598
32.66,36.4531402708722
40.388,37.1445150349657
13.39959831,33.8310181380482
28.04,27.6962207486273
11.7,32.3118880681701
61.028,51.0681145896788
27.54,41.4739668947481
42.5222477,50.0990723876778
79.56669217,47.230942530612
31.08,34.4806225710985
22.104,46.7197271386537
42.016,55.8421470254093
72.36,63.9885012540181
41.076,47.335226518134
45.164,55.8926528403934
45.956,56.8316873102879
72.46,56.3538833318638
78.22,56.558153134778
72.924,85.1794975365451
45.344,61.4873118554329
45.344,73.6540040532691
87.176,56.4987559426279
57.41172984,45.7360523104203
5.434086014,35.5908123376102
94.484,59.3700504116551
76.81494263,64.0653451244618
82.656,63.9803077485859
76.504,67.2963877138767
76.292,86.125584260059
24.024,35.6337416760839
55.472,81.7575680574251
60.876,83.3094395856425
68.996,64.1366194062644
23.3,43.3551198828585
51.354,87.7657748187324
73.992,65.4039409791681
28.744,66.0617151782364
8.604,43.4215727607123
14.964,41.7195602657088
90.7,59.3144575748496
0.7,44.9681369621241
36.508,82.077173572607
36.408,64.6084768150686
73.48365573,49.7907544902396
23.404,56.30876884763
52.05450267,62.9165907535686
36.676,49.8451025193969
56.468,65.3215518886576
83.38,85.9931748318964
70.3,62.9242958716231
89.508,109.567113912525
84.592,113.403679969457
56.772,66.4774649282163
67.568,88.0963001339528
48.14,62.813540220286
67.14,85.741139416923
58.508,61.1861690146492
47.492,65.1505286868237
5.604,27.4498311962179
133.616,67.5620414337234
166.34,111.400309083443
89.104,63.5836873623916
70.092,83.5779350981928
70.06,81.3937209368152
76.764,83.8112563751776
159.2121528,133.145568715201
26.152,38.7165339826945
38.48,35.7902141101233
48.13532361,28.3363974204256
33.27003426,25.8793516003417
17.685,25.9933134497223
21.03030391,26.6818213206806
41.02,25.9981200938239
21.976,37.2310941839286
36.91160307,25.2906206655253
34.89567384,25.73182762167
25.408,25.8775964498083
29.19716485,26.8532129445558
24.501905,36.2103932153192
26.95602748,27.0203954791307
44.124,36.2828646826157
42.688,36.3479193606534
49.95212264,24.9604490979253
11.52,24.9993717727796
44.38544029,25.1573450632594
32.644,36.2421805656499
39.388,35.9123091440126
57.10141561,37.6628703844366
40.932,37.0577531198403
33.608,36.3395650993166
34.904,37.2339625704946
29.856,26.4819030570827
25.4,26.629962682676
18.52846714,28.5444583237698
45.8702266,37.7549688511135
43.07231771,36.3088662255955
32.59924597,36.5349278688637
29.992,28.2437221590994
15.47732057,28.2995987129724
36.86935873,37.891267356583
29.26563545,36.6873682574837
20.695,25.4644061759263
26.992,28.8376472698616
17.676,25.9015376938617
51.59316437,36.6996305583755
17.6,36.8848175913466
40.668,26.1417009177341
27.8,25.8327763943962
32.44123301,25.2569492879447
35.212,36.1046014308703
24.416,25.8989488949695
21.156,36.2777412607679
37.9403326,36.0331954688899
21.984,25.4798572161014
21.596,25.6027296222856
28.256,25.5017901040017
34.4,26.0336224761343
21.46032128,25.5751182102774
38.86579378,28.3209405790129
37.32541472,36.8128708636745
29.32501026,35.2730099214412
41.936,36.6710458093427
41.952,37.1379513690687
34.4131975,36.3061625566668
29.852,25.5455305614949
30.248,27.7635597312593
23.532,36.5078744278017
56.76203076,37.7911099403177
42.556,36.7610519627685
23.70705727,26.5184618031743
27.472,26.3284691429988
26.04,26.3585649207995
28.096,26.3281964194971
20.3,26.3308421667778
30.284,26.6218614705834
18.50933409,26.175957448365
71.34268838,37.1747675231193
16.568,26.2025630350407
38.252,26.4712740682865
32.832,26.8811409181203
27.748,26.4344473983883
21.264,26.3665016743212
26.652,26.0325189274753
54.768,65.6608561450561
53.592,37.1093874930785
11.248,25.6685724772153
27.024,25.2886092348925
18.328,26.1612560356919
38.724,25.2591303057398
32.548,25.2836457344411
46.228,25.3008809473505
37.668,26.3145330352368
19.328,25.4515888336888
37.62,26.0922090527281
17.1,25.3523265103373
16.276,25.3192630737062
30.672,38.513641220938
44.70841868,38.1728969762424
27.468,34.5056114350989
29.132,34.8452470611488
29.356,25.0302796411136
12.592,25.1498964837263
25.776,25.303236872072
13.43492656,24.8410902397092
15.93179403,24.8928379206659
26.296,35.5938520740335
29.396,34.5312537489416
36.12,34.1655561225056
20.288,35.9446686258979
69.09392334,38.2792311982106
46.016,39.4319195793465
33.728,37.6882567141531
36.584,28.059713332531
20.176,35.1923022285762
33.416,26.1453190620397
20.872,35.9831000699364
21.844,38.2289582615947
15.34,37.7670649439901
23.48,37.1081841023361
20.104,22.4524878272577
44.404,35.278891009521
36.01964551,48.515101274671
43.20116525,39.3095980252097
36.128,36.0237687672691
27.556,37.012721858733
71.048,35.8457357417353
67.29519571,49.2495346015419
43.756,45.5528694415543
30.7,37.4730206310572
48.448,36.8869933970593
46.94832687,49.6162499809541
42.036,48.8730990435293
66.52,50.3242252934455
39.816,35.1036463609945
19.544,38.9876737664817
14.336,38.8845491181551
38.064,39.192112078599
39.044,59.0280057217687
60.988,54.8764066057953
45.84,35.6820590984267
38.652,53.367726210553
31.16,36.6936643303685
28.78,37.0218751470418
41.536,38.6356343860444
27.02,38.9308280586858
47.356,37.0402093764311
23.408,38.3147993269347
46.31872541,40.729273267836
26.76028006,38.0996368152302
32.952,47.6212892211378
24.12,35.6013856089232
27.724,44.5167269176032
30.608,40.982882093831
54.116,40.216431789519
44.708,41.0021743126798
24.276,42.1404450771681
66.024,39.0071199987077
35.624,38.2791032631329
27.78,51.1783495623473
40.632,39.7334673785311
56.668,37.4385644902266
84.096,37.7567154865372
37.424,53.092890615973
25.484,39.3742889024034
53.61673798,38.7296582928076
27.552,46.0543371163748
111.2084996,53.3672294983019
142.2787642,58.482364030445
81.896,61.2319118819331
36.984,37.8580708024116
39,37.3257051670211
73.2,52.35872270551
58.388,39.0877245817486
61.572,46.2869080426203
32.132,42.0598831622357
28.50589361,33.6314557848552
37.07602193,34.0052578872571
34.36550187,51.4801267068537
36.45196917,33.4359369557795
77.25084903,74.9902473255428
43.112,55.3229021918972
68.288,59.435934761255
73.564,71.6226126795528
75.43824424,58.1879578296912
56.568,56.39136240855
68.756,37.5949110601895
66.76,38.1824109570504
56.358,43.9028149192296
49.844,47.7869949206873
71.148,64.3646355050354
71.56,76.7743982512362
17.686,56.8121386680163
34.192,63.85686023982
96.684,64.4560208781072
45.976,64.7269396883948
60.408,63.3955746369256
22.884,39.3267445084111
100.196,74.7484515442004
86.264,81.0927849892603
98.63218937,78.39974971984
60.584,75.4724084557327
83.4068458,63.9784070009389
53.87031232,62.5605745363246
89.88,61.2279036335127
54.86,77.6261537737452
75.196,40.1264015147774
63.628,56.1276486504989
55.292,55.5052991588314
61.92,60.5712012337363
62.112,78.919763744009
59.18,77.417424310786
40.5,62.4667907167675
66.252,57.9816702483823
52.436,62.6550550272471
77.244,85.5711326656166
131.4437137,81.2340395281192
58.696,79.121180921355
80.024,76.7990731678324
140.7955167,80.3037454046386
56.956,83.8517979095834
47.424,59.7242606682379
52.316,80.5021624584064
63.756,82.5057880851193
93.704,79.5223258302842
91.812,78.5935700615721
25.36517554,78.4040079198912
87.508,63.9024713451977
6.809624121,34.3834797329838
92.204,81.5074501061713
80.144,81.580339436359
50.208,66.5540759554547
53.736,77.6033404641562
53.004,81.6228364261229
89.408,100.479897484133
13.24119333,47.8638858921502
69.256,67.227424558711
125.684,103.425667327378
46.248,54.4572768334454
