EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,County,Completion.Year,Surface.Latitude,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size,BEND..KHW.
24.14,0,13500,445228,53621,137543,47.2149192475855,45.0003683905377,2008,31.79072,44.4812271666837,39.9132468291517,36.3453506504094,6,0,39.4022307057895,41.0841740484749,46.2993373360375,6523,45.6145114608116,46.4885978294857,46.1519527819104,57.173005918,10339.12
66.2739258,10000,26000,547689,23277.5,73807.010596585,34.1348240084615,45.0003683905377,2008,31.9583,44.1646661294716,53.6855631306289,50.6046402510526,8,0,39.4022307057895,56.5692692866102,46.2993373360375,10024,35.81895018376,47.0133389333741,43.5093933935047,36.9171561018806,10162.78
32.076,0,6000,217068,44167,139450,47.2149192475855,45.0003683905377,2008,31.68924,44.4812271666837,39.9132468291517,31.1287314240741,4,0,45.6894734043355,32.4389416069333,46.2993373360375,6540,45.6145114608116,46.4885978294857,45.8080036267949,35.3283279841421,10357.14
22.828,0,6000,223988,51788,140070,47.2149192475855,45.0003683905377,2008,31.68763,44.1646661294716,39.9132468291517,31.1287314240741,4,0,45.6894734043355,32.4389416069333,46.2993373360375,6506,45.6145114608116,46.4885978294857,47.3807645677357,35.3283279841421,10339.52
15.55114674,0,6000,238412,54204,135287,47.2149192475855,45.0003683905377,2008,31.69162,44.1646661294716,39.9132468291517,35.8080535057143,4,0,39.4022307057895,32.4389416069333,46.2993373360375,6481,45.6145114608116,46.4885978294857,45.9556644340734,35.3283279841421,10328.66
11.188,0,12000,559628,42873,130934,32.2985667405982,45.0003683905377,2008,31.72171,44.1646661294716,39.9132468291517,40.7605692326044,7,0,45.6894734043355,41.0841740484749,46.2993373360375,7082,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10639.7
25.4251233,0,20000,696928,52794,134130,32.2985667405982,45.0003683905377,2008,31.71538,44.1646661294716,39.9132468291517,40.7605692326044,7,0,45.6894734043355,41.0841740484749,46.2993373360375,6990,45.6145114608116,46.4885978294857,45.6140709087755,35.3283279841421,10640.77
16.768,0,19000,589219,48079,141147,32.2985667405982,45.0003683905377,2008,31.71336,44.1646661294716,39.9132468291517,40.7605692326044,7,0,45.6894734043355,41.0841740484749,46.2993373360375,6997,45.6145114608116,46.4885978294857,45.5667243202034,35.3283279841421,10655.03
45.376,0,16128,1020768,1004640,927236,48.1210657990625,45.0003683905377,2008,31.85353,48.5997313820817,39.9132468291517,61.6758257891667,1,0,39.4022307057895,59.5113455050573,46.2993373360375,6556,46.9919495209192,46.4885978294857,50.075857325368,46.8233433896923,10324.62
17.38,0,18000,697906,73222,177573,47.2149192475855,45.0003683905377,2008,31.98413,44.1646661294716,53.6855631306289,45.572731767735,11,0,49.8051695977933,41.0841740484749,46.2993373360375,7267,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10268.33
35.256,0,26000,153212,23277.5,0,45.7960145175,45.0003683905377,2008,31.74877,44.1646661294716,47.6641071277034,40.4855503116667,4,0,47.142803834728,41.0841740484749,41.8548677471605,9254,43.0317844528804,46.488597611093,44.2500420302041,35.6109595997477,10487.18
14.11666124,0,10500,574026,27231,16598,47.2149192475855,45.0003683905377,2009,31.99172,44.4812271666837,53.6855631306289,40.4855503116667,6,0,47.142803834728,41.0841740484749,46.2993373360375,7818,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10415.5202669447
55.764,0,14000,878409,195873,136963,47.2149192475855,45.0003683905377,2009,31.97545,48.5997313820817,53.6855631306289,40.4855503116667,6,0,47.142803834728,41.0841740484749,46.2993373360375,8006,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10103.34
28.724,0,12080,486155,84620,40104,34.1348240084615,45.0003683905377,2008,31.70944,44.4812271666837,53.6855631306289,47.8980746184318,5,0,47.142803834728,59.5113455050573,46.2993373360375,9742,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,9963.17
19.24918288,0,12000,767718,57414,122013,47.2149192475855,45.0003683905377,2008,31.76686,48.5997313820817,47.6641071277034,40.7605692326044,7,0,45.6894734043355,41.0841740484749,46.2993373360375,6463,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10283.2
62.13588059,0,12500,473171,51236,41265,47.2149192475855,45.0003683905377,2008,31.77082,48.5997313820817,59.7140833134848,47.8980746184318,4,0,47.142803834728,59.5113455050573,46.2993373360375,8442,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10234.47
68.40805807,55896.6655407242,9084.50723968888,356916.781289177,118434.572976441,111121.613279684,45.7960145175,45.0003683905377,2008,31.75941,43.4336303913043,39.9132468291517,45.572731767735,4.45215034775503,0,49.8051695977933,41.0841740484749,44.610029035,7450,45.4340770190969,46.877432424988,45.7933459176333,35.5451524944869,10552.44
27.776,0,10500,635437,47962,134806,47.2149192475855,45.0003683905377,2008,31.76303,44.1646661294716,53.6855631306289,40.7605692326044,6,0,45.6894734043355,41.0841740484749,46.2993373360375,6423,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10228.05
55.332,0,13500,992712,74676,180500,47.2149192475855,45.0003683905377,2009,31.97958,44.4812271666837,53.6855631306289,40.4855503116667,8,0,47.142803834728,41.0841740484749,46.2993373360375,7684,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10089.71
16.288,0,26000,520460,51408,131780,47.2149192475855,45.0003683905377,2009,31.77052,48.5997313820817,39.9132468291517,59.9755520332727,5,57594,45.6894734043355,56.5692692866102,46.2993373360375,6473,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10282.27
39.94539112,0,10000,453297,68764,183892,47.2149192475855,45.0003683905377,2009,31.79265,44.4812271666837,47.6641071277034,40.7605692326044,6,0,45.6894734043355,41.0841740484749,46.2993373360375,6555,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10319.64
55.758,0,10500,428505,59934,112994,47.2149192475855,45.0003683905377,2009,31.76336,44.4812271666837,39.9132468291517,40.7605692326044,6,0,45.6894734043355,41.0841740484749,46.2993373360375,6559,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10332.99
30.744,0,10500,525297,38661,115720,47.2149192475855,45.0003683905377,2009,31.76546,44.1646661294716,47.6641071277034,40.7605692326044,6,0,45.6894734043355,41.0841740484749,46.2993373360375,6522,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10305.63
63.824,0,12000,1371338,73378,181008,47.2149192475855,45.0003683905377,2010,31.98761,44.4812271666837,53.6855631306289,40.7605692326044,7,0,45.6894734043355,41.0841740484749,46.2993373360375,6480,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10138.24
71.54,0,10000,497524,67150,157957,47.2149192475855,45.0003683905377,2009,31.79046,43.4336303913043,39.9132468291517,45.572731767735,6,0,49.8051695977933,41.0841740484749,46.2993373360375,7609,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10261.78
21.28,0,0,1401510,250962,121444,47.2149192475855,45.0003683905377,2011,31.77154,48.5997313820817,59.7140833134848,36.3453506504094,4,0,39.4022307057895,41.0841740484749,46.2993373360375,9689,45.6145114608116,46.4885978294857,48.7225007616148,59.4946443814354,10227.86
18.724,0,10000,615580,50568,156657,47.2149192475855,45.0003683905377,2009,31.75976,44.1646661294716,53.6855631306289,40.7605692326044,7,0,45.6894734043355,41.0841740484749,46.2993373360375,6429,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10246.88
36.49085403,0,9500,586154,62286,132735,47.2149192475855,45.0003683905377,2009,31.89392,44.1646661294716,59.7140833134848,45.572731767735,6,0,49.8051695977933,41.0841740484749,46.2993373360375,7591,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10281.81
34.6978439,817824,10000,827824,817824,717200,35.0804697180488,45.0003683905377,2009,31.92043,44.4812271666837,47.6641071277034,67.5302083073333,1,0,49.8051695977933,56.5692692866102,46.2993373360375,7388,46.9919495209192,46.4885978294857,50.075857325368,35.3283279841421,10224.25
69.756,9828,14070,1040046,1016148,927236,48.1210657990625,45.0003683905377,2009,31.9457,44.1646661294716,39.9132468291517,64.6750664149306,1,0,45.6894734043355,59.5113455050573,46.2993373360375,6879,45.6145114608116,46.4885978294857,48.2593116064107,49.5992232905623,10302.4
34.512,1075580.1,0,1408201.2,1231011.6,797164,36.0978431057576,45.0003683905377,2010,31.71028,44.4812271666837,53.6855631306289,67.5302083073333,1,0,49.8051695977933,56.5692692866102,46.2993373360375,7154,35.81895018376,46.4885978294857,50.075857325368,50.549675022625,9966.3
26.556,722358,12696,735054,722358,314800,35.0804697180488,45.0003683905377,2009,31.95289,44.4812271666837,53.6855631306289,53.2831107625641,1,0,49.8051695977933,59.5113455050573,46.2993373360375,7864,35.81895018376,46.4885978294857,46.2182431085294,35.3283279841421,10231.85
25.224,0,13500,891294,56544,142720,47.2149192475855,45.0003683905377,2010,31.96948,44.4812271666837,59.7140833134848,40.7605692326044,8,0,45.6894734043355,41.0841740484749,46.2993373360375,6662,45.6145114608116,46.4885978294857,48.7225007616148,35.3283279841421,10211.57
19.788,768857,0,768857,768857,609217,36.0978431057576,45.0003683905377,2010,31.69581,48.5997313820817,53.6855631306289,53.2831107625641,1,0,49.8051695977933,59.5113455050573,46.2993373360375,7042,35.81895018376,46.4885978294857,50.075857325368,35.7562101139196,10555.5864152173
49.828,0,26000,1408201.2,60312,150091,47.2149192475855,45.0003683905377,2010,31.87677,43.4336303913043,53.6855631306289,40.7605692326044,8,0,45.6894734043355,41.0841740484749,46.2993373360375,6750,45.6145114608116,46.4885978294857,48.7225007616148,57.173005918,10336.49
