EUR_o..Mstb.,Acid..Gals.,Fluid.Amount,Propping.Agent.Amount,Operator,County,Between_Zone,Frac.Stages,Top_Zone,Depth.Top,BEND..KHW.
48.844,5250,47820,135304,47.2149192475855,45.0003683905377,40.7605692326044,3,45.6894734043355,6914,10468.94
25.376,7500,49643,137039,47.2149192475855,45.0003683905377,36.3453506504094,4,39.4022307057895,6525,10334.67
24.14,13500,53621,137543,47.2149192475855,45.0003683905377,36.3453506504094,6,39.4022307057895,6523,10339.12
66.2739258,26000,23277.5,73807.010596585,34.1348240084615,45.0003683905377,50.6046402510526,8,39.4022307057895,10024,10162.78
32.076,6000,44167,139450,47.2149192475855,45.0003683905377,31.1287314240741,4,45.6894734043355,6540,10357.14
22.828,6000,51788,140070,47.2149192475855,45.0003683905377,31.1287314240741,4,45.6894734043355,6506,10339.52
15.55114674,6000,54204,135287,47.2149192475855,45.0003683905377,35.8080535057143,4,39.4022307057895,6481,10328.66
11.188,12000,42873,130934,32.2985667405982,45.0003683905377,40.7605692326044,7,45.6894734043355,7082,10639.7
25.4251233,20000,52794,134130,32.2985667405982,45.0003683905377,40.7605692326044,7,45.6894734043355,6990,10640.77
16.768,19000,48079,141147,32.2985667405982,45.0003683905377,40.7605692326044,7,45.6894734043355,6997,10655.03
45.376,16128,1004640,927236,48.1210657990625,45.0003683905377,61.6758257891667,1,39.4022307057895,6556,10324.62
17.38,18000,73222,177573,47.2149192475855,45.0003683905377,45.572731767735,11,49.8051695977933,7267,10268.33
35.256,26000,23277.5,0,45.7960145175,45.0003683905377,40.4855503116667,4,47.142803834728,9254,10487.18
14.11666124,10500,27231,16598,47.2149192475855,45.0003683905377,40.4855503116667,6,47.142803834728,7818,10415.5202669447
55.764,14000,195873,136963,47.2149192475855,45.0003683905377,40.4855503116667,6,47.142803834728,8006,10103.34
28.724,12080,84620,40104,34.1348240084615,45.0003683905377,47.8980746184318,5,47.142803834728,9742,9963.17
19.24918288,12000,57414,122013,47.2149192475855,45.0003683905377,40.7605692326044,7,45.6894734043355,6463,10283.2
62.13588059,12500,51236,41265,47.2149192475855,45.0003683905377,47.8980746184318,4,47.142803834728,8442,10234.47
68.40805807,9084.50723968888,118434.572976441,111121.613279684,45.7960145175,45.0003683905377,45.572731767735,4.45215034775503,49.8051695977933,7450,10552.44
27.776,10500,47962,134806,47.2149192475855,45.0003683905377,40.7605692326044,6,45.6894734043355,6423,10228.05
55.332,13500,74676,180500,47.2149192475855,45.0003683905377,40.4855503116667,8,47.142803834728,7684,10089.71
16.288,26000,51408,131780,47.2149192475855,45.0003683905377,59.9755520332727,5,45.6894734043355,6473,10282.27
39.94539112,10000,68764,183892,47.2149192475855,45.0003683905377,40.7605692326044,6,45.6894734043355,6555,10319.64
55.758,10500,59934,112994,47.2149192475855,45.0003683905377,40.7605692326044,6,45.6894734043355,6559,10332.99
30.744,10500,38661,115720,47.2149192475855,45.0003683905377,40.7605692326044,6,45.6894734043355,6522,10305.63
63.824,12000,73378,181008,47.2149192475855,45.0003683905377,40.7605692326044,7,45.6894734043355,6480,10138.24
71.54,10000,67150,157957,47.2149192475855,45.0003683905377,45.572731767735,6,49.8051695977933,7609,10261.78
21.28,0,250962,121444,47.2149192475855,45.0003683905377,36.3453506504094,4,39.4022307057895,9689,10227.86
18.724,10000,50568,156657,47.2149192475855,45.0003683905377,40.7605692326044,7,45.6894734043355,6429,10246.88
36.49085403,9500,62286,132735,47.2149192475855,45.0003683905377,45.572731767735,6,49.8051695977933,7591,10281.81
34.6978439,10000,817824,717200,35.0804697180488,45.0003683905377,67.5302083073333,1,49.8051695977933,7388,10224.25
69.756,14070,1016148,927236,48.1210657990625,45.0003683905377,64.6750664149306,1,45.6894734043355,6879,10302.4
34.512,0,1231011.6,797164,36.0978431057576,45.0003683905377,67.5302083073333,1,49.8051695977933,7154,9966.3
26.556,12696,722358,314800,35.0804697180488,45.0003683905377,53.2831107625641,1,49.8051695977933,7864,10231.85
25.224,13500,56544,142720,47.2149192475855,45.0003683905377,40.7605692326044,8,45.6894734043355,6662,10211.57
19.788,0,768857,609217,36.0978431057576,45.0003683905377,53.2831107625641,1,49.8051695977933,7042,10555.5864152173
49.828,26000,60312,150091,47.2149192475855,45.0003683905377,40.7605692326044,8,45.6894734043355,6750,10336.49
73.936,12492,332637.473069666,243600,35.0804697180488,45.0003683905377,46.095086408,1,47.142803834728,9752,10231.54
47.484,26000,28700,0,36.0978431057576,45.0003683905377,63.017288368,7,39.4022307057895,10500,10268.35
28.372,11592,1119972,927236,48.1210657990625,45.0003683905377,27.7945714285714,1,47.142803834728,7857,10299.82
41.77,26000,81000,50000,36.0978431057576,45.0003683905377,63.017288368,10,39.4022307057895,10650,10273.26
36.072,26000,23277.5,0,36.0978431057576,45.0003683905377,63.017288368,8,39.4022307057895,10060,10331.9
37.35049321,13500,72408,204399,47.2149192475855,45.0003683905377,40.7605692326044,8,45.6894734043355,6967,10385.17
61.80434803,0,1068228,877792,36.0978431057576,45.0003683905377,50.6046402510526,1,39.4022307057895,6046,10000.78
53.388,12600,1038996,927236,48.1210657990625,45.0003683905377,64.6750664149306,1,45.6894734043355,6602,10330.11
35.412,0,43000,16500,32.2985667405982,45.0003683905377,46.095086408,7,47.142803834728,10016,10020.99
53.116,1000,23277.5,6000,32.2985667405982,45.0003683905377,61.3417020506667,5,47.142803834728,10764,10072.04
84.72,0,951720,927236,80.4769158391667,45.0003683905377,53.2831107625641,1,49.8051695977933,6910,10218.11
41.68,15834,24110,927236,48.1210657990625,45.0003683905377,80.4217992966667,1,45.6894734043355,6170,10067.46
23.642,16500,1231011.6,601501,47.2149192475855,45.0003683905377,40.7605692326044,3,45.6894734043355,8380,10350.67
23.042,0,1231011.6,849581,47.2149192475855,45.0003683905377,59.9755520332727,3,45.6894734043355,8225,10202.48
32.96370677,25116,201676.927846054,37000,34.1348240084615,45.0003683905377,53.2831107625641,5,49.8051695977933,10024,10177.38
13.372,20034,68740.8366403301,25000,34.1348240084615,45.0003683905377,47.8980746184318,6,47.142803834728,9934,10140.55
58.952,22092,1122618,927236,48.1210657990625,45.0003683905377,52.7388571428571,1,49.8051695977933,6906,10087.36
90.188,16000,306600,183400,96.670966665,45.0003683905377,47.8980746184318,5,47.142803834728,9709,9958.12
98.23186666,22600,491400,230600,96.670966665,45.0003683905377,47.8980746184318,6,47.142803834728,9746,9972.07
75.576,17000,679602,413100,35.0804697180488,45.0003683905377,107.375798014,1,47.142803834728,8350,10184.87
41.86032034,16500,302878,173526,47.2149192475855,45.0003683905377,50.6046402510526,4,39.4022307057895,9849,10114.04
35.212,8190,73878,50000,35.0804697180488,45.0003683905377,27.7945714285714,2,47.142803834728,10182,10285.82
94.12444184,0,40000,1e+05,32.2985667405982,45.0003683905377,63.017288368,7,39.4022307057895,10839,10351.41
82.72679578,0,40000,49750,32.2985667405982,45.0003683905377,80.4217992966667,7,45.6894734043355,10809,10355.62
182.758,13500,836252,557409,47.2149192475855,45.0003683905377,59.9755520332727,3,45.6894734043355,8346,10149.81
9.968,22000,118973.89380189,80000,34.1348240084615,45.0003683905377,53.2831107625641,8,49.8051695977933,9607,9709.08
4.196,16500,1228962,902190,47.2149192475855,45.0003683905377,50.6046402510526,2,39.4022307057895,7496,9972.84
36.92,15120,1103760,927236,48.1210657990625,45.0003683905377,80.4217992966667,1,45.6894734043355,6211,10088.07
64.232,15000,118694,87885,47.2149192475855,45.0003683905377,50.6046402510526,4,39.4022307057895,10126,10276.84
95.636,0,23277.5,0,36.0978431057576,45.0003683905377,63.017288368,1,39.4022307057895,6479,10316.84
56.668,4404,23277.5,0,36.0978431057576,45.0003683905377,64.6750664149306,1,45.6894734043355,6508,10297.5
15.792,24360,120781.415439812,52500,34.1348240084615,45.0003683905377,53.2831107625641,8,49.8051695977933,9951,10140.43
23.312,24612,161138.061723561,29000,34.1348240084615,45.0003683905377,53.2831107625641,8,49.8051695977933,9892,10182.19
19.484,26000,102485.691536323,29000,34.1348240084615,45.0003683905377,47.8980746184318,7,47.142803834728,9737,10142.530483656
36.824,26000,1e+05,51000,36.0978431057576,45.0003683905377,61.6758257891667,8,39.4022307057895,10099,10278.08
41.876,26000,108000,50000,36.0978431057576,45.0003683905377,79.7546562371429,8,49.8051695977933,10700,10277.8
30.524,26000,96000,50000,36.0978431057576,45.0003683905377,80.4217992966667,8,45.6894734043355,10510,10281.13
27.412,26000,118000,78000,36.0978431057576,45.0003683905377,64.6750664149306,7,45.6894734043355,10046,10261.05
31.096,26000,118000,75000,36.0978431057576,45.0003683905377,64.6750664149306,7,45.6894734043355,10051,10260.7
30.76,26000,116000,75000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,10014,10262.56
30.044,26000,110000,75000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,10030,10233.28
30.492,26000,123000,75000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,10004,10248.87
29.132,26000,110000,75000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,10078,10242.7
42.18,26000,108000,75000,36.0978431057576,45.0003683905377,59.9755520332727,6,45.6894734043355,10072,10294.78
21.352,26000,125000,95000,36.0978431057576,45.0003683905377,36.3453506504094,8,39.4022307057895,9596,10272.41
19.268,26000,110000,51000,36.0978431057576,45.0003683905377,50.6046402510526,8,39.4022307057895,10076,10308.11
18.056,26000,110000,75000,36.0978431057576,45.0003683905377,53.2831107625641,8,49.8051695977933,10148,10315.3
36.568,13500,855820,573189,47.2149192475855,45.0003683905377,36.3453506504094,3,39.4022307057895,8664,10439.56
25.364,0,829533,562654,47.2149192475855,45.0003683905377,36.3453506504094,3,39.4022307057895,8317,10236.2
28.784,24066,144540.768989903,78000,34.1348240084615,45.0003683905377,53.2831107625641,8,49.8051695977933,9678,9735.62
46.584,14112,979062,927236,48.1210657990625,45.0003683905377,64.6750664149306,1,45.6894734043355,7445,10323.85
74.564,12096,951846,786080,48.1210657990625,45.0003683905377,53.2831107625641,1,49.8051695977933,7588,10289.12
73.544,16500,175680,119785,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,10070,10292.05
129.9206302,0,23277.5,0,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,6507,10151.24
51.348,0,23277.5,0,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,6314,10325.3520219079
16.16,26000,98000,50000,36.0978431057576,45.0003683905377,79.7546562371429,6,49.8051695977933,10158,10251.2000746775
423.792,11820.2786755078,276691.92474804,0,42.0641074122059,45.0003683905377,202.166666666667,12,45.6894734043355,9804,10342.6143290858
152.468,15500,420000,258000,96.670966665,45.0003683905377,107.375798014,5,47.142803834728,9816,10035.5
26.888,24108,96381.7259352716,10000,34.1348240084615,45.0003683905377,53.2831107625641,8,49.8051695977933,9714,9964
39.84,13500,182505,130227,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,10200,10403.79
257.668,8557.69333814174,223701.253085155,0,42.0641074122059,45.0003683905377,80.4217992966667,12,45.6894734043355,9948,10491.0027460841
43.24659366,0,915348,927236,101.899864313182,45.0003683905377,79.7546562371429,1,49.8051695977933,6918,10193.28
17.936,0,1116402,927236,101.899864313182,45.0003683905377,53.2831107625641,1,49.8051695977933,7288,10174.17
25.468,0,922488,914711,101.899864313182,45.0003683905377,53.2831107625641,1,49.8051695977933,6990,10173.11
21.2,26000,23277.5,0,36.0978431057576,45.0003683905377,21.2,7,49.8051695977933,10590,9872.73
24.084,26000,129000,95000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,9496,9903.98
6.988,26000,111000,97500,36.0978431057576,45.0003683905377,36.3453506504094,7,39.4022307057895,9424,9963.31
23.62,23000,129000,95000,36.0978431057576,45.0003683905377,67.5302083073333,5,49.8051695977933,9374,9811.97
26.516,26000,111000,97500,36.0978431057576,45.0003683905377,40.7605692326044,7,45.6894734043355,9248,10224.151762787
32.736,26000,108000,80000,36.0978431057576,45.0003683905377,45.572731767735,6,49.8051695977933,9330,10303.3073081221
97.304,26000,252000,115000,97.304,45.0003683905377,47.8980746184318,2,47.142803834728,10104,10203.48
59.932,0,1083306,927236,69.0628571428571,45.0003683905377,52.7388571428571,1,49.8051695977933,7380,10385.88
35.636,0,1001406,927236,69.0628571428571,45.0003683905377,52.7388571428571,1,49.8051695977933,7300,10399.29
88.32861051,13580.9302393509,131010.28014245,0,42.0641074122059,45.0003683905377,64.6750664149306,12,45.6894734043355,9884,10042.35
10.636,15120,1090740,905898,48.1210657990625,45.0003683905377,79.7546562371429,1,49.8051695977933,7080,10067.77
46.308,26000,382000,253700,35.0804697180488,45.0003683905377,47.8980746184318,1,47.142803834728,8629,10175.38
109.128,12096,927948,866438,48.1210657990625,45.0003683905377,79.7546562371429,1,49.8051695977933,7050,10030.15
153.18,10,23277.5,0,35.0804697180488,45.0003683905377,107.375798014,10,47.142803834728,10584,10204.71
29.21941362,16500,162030,113000,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,10033,10205.17
19.164,18000,167382,927236,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,9977,10169.95
29.81065115,26000,63500,50000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,9704,10196.5899746138
25.35257157,26000,81000,50000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,9790,9960.49
22.844,26000,122000,95000,36.0978431057576,45.0003683905377,53.2831107625641,6,49.8051695977933,9506,10125.0949177157
74.448,15000,157865,120132,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,10242,10432.77
107.0470321,16500,989269,717834,47.2149192475855,45.0003683905377,64.6750664149306,3,45.6894734043355,8300,10157.72
3.42574173,26000,307810.739859248,125000,24.6604927446667,45.0003683905377,64.6750664149306,1,45.6894734043355,6484,10278.2
124.084,0,1028748,927236,80.4769158391667,45.0003683905377,52.7388571428571,1,49.8051695977933,7510,10192.25
1.219311577,0,1231011.6,128790,24.6604927446667,45.0003683905377,3.5920382015,1,45.6894734043355,6440,10277.21
46.9,26000,169682.837896226,71000,34.1348240084615,45.0003683905377,53.2831107625641,8,49.8051695977933,9937,10156.45
95.452,0,1013334,884922,80.4769158391667,45.0003683905377,107.375798014,1,47.142803834728,7978,10147.23
41.792,26000,123000,75000,36.0978431057576,45.0003683905377,64.6750664149306,8,45.6894734043355,9993,10156.24
76.148,0,945504,927236,69.0628571428571,45.0003683905377,53.2831107625641,1,49.8051695977933,7530,10409.88
57.424,0,1041852,927236,69.0628571428571,45.0003683905377,53.2831107625641,1,49.8051695977933,7436,10407.52
113.708,9797.94990958412,465870.905554914,0,42.0641074122059,45.0003683905377,202.166666666667,1,45.6894734043355,5964,10385.8510223142
28.564,26000,111000,81000,36.0978431057576,45.0003683905377,59.9755520332727,7,45.6894734043355,9770,10149.22
29.872,26000,135500,87800,36.0978431057576,45.0003683905377,64.6750664149306,7,45.6894734043355,9730,10034.51
29.108,26000,125000,75000,36.0978431057576,45.0003683905377,59.9755520332727,7,45.6894734043355,9634,10057.97
12.116,26000,111000,81000,36.0978431057576,45.0003683905377,59.9755520332727,7,45.6894734043355,9660,10065.4
49.16,0,43000,16500,32.2985667405982,45.0003683905377,46.095086408,7,47.142803834728,10139,10043.31
35.588,0,969192,927236,69.0628571428571,45.0003683905377,35.588,1,49.8051695977933,7324,10351.86
45.868,26000,96000,85000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,9578,10154.6952682728
26.248,26000,116000,91500,36.0978431057576,45.0003683905377,59.9755520332727,7,45.6894734043355,9526,9950.39
48.432,26000,111000,97500,36.0978431057576,45.0003683905377,64.6750664149306,7,45.6894734043355,9502,10003.01
57.56,25000,111000,97500,36.0978431057576,45.0003683905377,64.6750664149306,6,45.6894734043355,9340,10129.740285395
25.476,26000,125000,75000,36.0978431057576,45.0003683905377,59.9755520332727,8,45.6894734043355,9688,10045.45
36.408,26000,111000,98000,36.0978431057576,45.0003683905377,64.6750664149306,7,45.6894734043355,9414,10338.8340493116
44.064,26000,111000,98000,36.0978431057576,45.0003683905377,64.6750664149306,7,45.6894734043355,9360,10162.2609859343
41.33660355,26000,98000,50000,36.0978431057576,45.0003683905377,53.2831107625641,7,49.8051695977933,9750,10185.4961577647
60.20299007,0,893970,927236,80.4769158391667,45.0003683905377,107.375798014,1,47.142803834728,7977,10218.77
29.636,20580,121567.543157644,78400,34.1348240084615,45.0003683905377,64.6750664149306,7,45.6894734043355,9556,9813.92
37.312,16500,195714,120471,47.2149192475855,45.0003683905377,64.6750664149306,4,45.6894734043355,10200,10348.23
85.224,16500,173063,119912,47.2149192475855,45.0003683905377,59.9755520332727,4,45.6894734043355,10089,10313.77
27.888,0,23277.5,0,47.2149192475855,45.0003683905377,50.6046402510526,4,39.4022307057895,6647,10241.78
5.964764826,5141.90857726376,246117.87155779,140000,24.6604927446667,45.0003683905377,3.5920382015,1,45.6894734043355,6528,10316.37
29.444,1008,120267.915629015,64000,34.1348240084615,45.0003683905377,64.6750664149306,8,45.6894734043355,9584,9815.06
38.444,16500,151787,104147,47.2149192475855,45.0003683905377,64.6750664149306,4,45.6894734043355,9944,10222.04
64.552,16500,160182,130310,47.2149192475855,45.0003683905377,64.6750664149306,4,45.6894734043355,9977,10151.79
185.44,0,735000,623671,69.0628571428571,45.0003683905377,47.8980746184318,1,47.142803834728,8600,10373.12
44.108,0,37548,630,35.0804697180488,45.0003683905377,46.095086408,11,47.142803834728,10640,10264.8
19.624,0,23277.5,115962.42315419,35.0804697180488,45.0003683905377,61.3417020506667,12,47.142803834728,10790,10270.2
15.236,0,85470,40000,35.0804697180488,45.0003683905377,48.0455530962859,12,46.7623726379084,10842,10284.67
20.088,0,71778,34885,35.0804697180488,45.0003683905377,61.3417020506667,9,47.142803834728,10866,10265.38
39.168,12000,112518,100020,35.0804697180488,45.0003683905377,46.095086408,9,47.142803834728,10498,10193.3
43.46283285,13000,116402,47388,35.0804697180488,45.0003683905377,46.095086408,10,47.142803834728,10664,10224.24
49.112,15000,168191,120430,47.2149192475855,45.0003683905377,64.6750664149306,4,45.6894734043355,10146,10309.22
44.632,16500,189072,120714,47.2149192475855,45.0003683905377,50.6046402510526,4,39.4022307057895,10150,10375.8
20.592,11000,1108758,740000,34.1348240084615,45.0003683905377,47.8980746184318,1,47.142803834728,8222,10138.61
11.548,0,88200,74000,34.1348240084615,45.0003683905377,47.8980746184318,1,47.142803834728,7858,10182.54
57.912,0,168000,116177.095394982,34.1348240084615,45.0003683905377,40.8257275042875,1,44.732929062465,6876,9744.16
26.81893188,0,43000,16500,32.2985667405982,45.0003683905377,61.3417020506667,8,47.142803834728,10143,10024.26
24.56,0,936726,927236,80.4769158391667,45.0003683905377,63.2424167530044,1,48.6105489564973,7468,10170.98
218.792,0,1074780,927236,80.4769158391667,45.0003683905377,79.7546562371429,1,49.8051695977933,7338,10168.72
87.312,4552.47806920756,179976.364943356,110000,34.1348240084615,45.0003683905377,39.4453569988967,1,44.8891732835827,7202,10233.0777945023
20.472,14000,1149414,927236,34.1348240084615,45.0003683905377,54.2106069412831,1,47.4472507050795,7261,10135.71
61.836,7315.90162907999,367906,448094,42.0641074122059,45.0003683905377,45.572731767735,1,49.8051695977933,7038,10596.1366531869
79.94,12000,858204,736652,47.2149192475855,45.0003683905377,64.6750664149306,3,45.6894734043355,8206,10231.21
30.164,17094,639334,761500,30.164,45.0003683905377,48.5685396142089,1,46.6467740312544,7364,10091.16
32.396,12000,202768,149573,47.2149192475855,45.0003683905377,59.121260306272,4,45.2004869946646,10042,10168.03
21.284,15000,218356,142382,47.2149192475855,45.0003683905377,57.4714813597176,4,44.8581595487194,9904,10130.93
61.80248271,9833.8839738316,639464,756852,42.0641074122059,45.0003683905377,40.7605692326044,1,45.6894734043355,5978,10536.595450571
32.164,26000,118000,83000,36.0978431057576,45.0003683905377,53.9077850777618,7,46.0328984812478,9480,9912.68
15.6,26000,101000,55000,36.0978431057576,45.0003683905377,59.9755520332727,7,45.6894734043355,9454,10190.2928520954
19.74,26000,114000,88000,36.0978431057576,45.0003683905377,52.9141396051238,7,46.9104814621745,9604,9988.77
38.58,26000,136000,101000,36.0978431057576,45.0003683905377,52.1385881092533,7,46.615701275613,9528,10109.1506017479
113.672,16500,168084,82233,47.2149192475855,45.0003683905377,54.4279418008072,4,44.8023611327185,9924,10219.68
80.704,2016,140185.740243632,79000,34.1348240084615,45.0003683905377,43.2731861420642,1,45.3477216688751,7182,10116.29
23.02,26000,114000,88000,36.0978431057576,45.0003683905377,53.4801241933132,7,46.9715498222819,9500,9966.75
