actual,predicted
38.86579378,34.1120984448762
37.32541472,38.259323039561
29.32501026,36.0506738351381
41.936,37.1591609330262
41.952,36.1054588708119
34.4131975,38.0434099153858
29.852,27.8460181487752
30.248,29.9274294073075
23.532,37.3233166754702
56.76203076,38.1333499785228
42.556,37.5782997561112
23.70705727,28.6593767013328
27.472,28.7313749731192
26.04,30.4515229607492
28.096,26.8751828080322
20.3,27.3030752724224
30.284,27.2283772925421
18.50933409,27.2141154498592
71.34268838,35.8761141545124
16.568,28.3982507363419
38.252,26.6233883126456
32.832,28.9440845840282
27.748,26.5712531415545
21.264,27.3202134944483
26.652,27.6515729784522
54.768,67.5126889385235
53.592,37.6428974694641
11.248,27.8506503760942
27.024,25.2198304568875
18.328,28.2197310233755
38.724,30.6946540940609
32.548,25.1130888291302
46.228,26.8339455428601
37.668,27.8699897166977
19.328,26.6051239175048
37.62,27.775541942982
17.1,25.8915444881873
16.276,24.8996751254353
30.672,38.4283260138596
44.70841868,37.5501906586936
27.468,33.7774329831831
29.132,45.0618998420884
29.356,25.0362786478129
12.592,39.5244738315665
25.776,26.8057921438333
13.43492656,26.5544486835107
15.93179403,26.5585504153978
26.296,40.758024119697
29.396,42.4178547710393
36.12,33.9572889791902
20.288,38.9592124088536
69.09392334,37.8682722222096
46.016,37.5855973393916
33.728,37.303589700795
36.584,30.7052253525379
20.176,33.9802681552069
33.416,27.0062761315008
20.872,35.6868064746919
21.844,38.8287375176643
15.34,42.0334646147287
23.48,35.2224085109687
20.104,21.8544931909353
44.404,34.4002916094782
36.01964551,53.2668832350515
43.20116525,37.6238895723699
36.128,34.4307440483384
27.556,35.0435530854691
71.048,36.48597315846
67.29519571,50.3871469837615
43.756,49.5574557228994
30.7,37.719831549067
48.448,36.2624213519487
46.94832687,54.3183444030534
42.036,49.7814712420095
66.52,50.8113051873833
39.816,35.0576340016737
19.544,37.5149290400623
14.336,37.5457668732777
38.064,37.7683235104264
39.044,62.834234416962
60.988,60.0248091953707
45.84,36.8107131654664
38.652,55.6978107105268
31.16,34.7987455460925
28.78,34.0290362494191
41.536,40.1587233267088
27.02,39.3241123882082
47.356,37.5665710343544
23.408,41.4052429084459
46.31872541,39.2036691634993
26.76028006,38.5309015676911
32.952,35.7444062506731
24.12,34.6337725234766
27.724,44.5507166370693
30.608,36.6992389131083
54.116,38.0391234428822
44.708,40.0203803419392
24.276,43.0284244641384
66.024,38.0128684192518
35.624,34.3059415180045
27.78,52.5482109835415
40.632,40.7086232912099
56.668,36.3318524550347
84.096,38.4615421297416
37.424,55.7300131587451
25.484,45.4174640286269
53.61673798,43.9564504252035
27.552,42.4668360586663
111.2084996,53.4085235273893
142.2787642,56.2238607138321
81.896,59.3600685494387
36.984,33.5766128289609
39,32.8146761551677
73.2,50.2555541342075
58.388,36.0274323466215
61.572,41.7103662438295
32.132,36.7590595026497
28.50589361,33.4709664015063
37.07602193,29.2362102092587
34.36550187,48.1336321431313
36.45196917,31.6280987885463
77.25084903,75.7384334185481
43.112,50.0959841692992
68.288,55.88920076336
73.564,66.3018159180426
75.43824424,51.5433119235427
56.568,49.991832993068
68.756,37.7142137755373
66.76,31.8465155532152
56.358,37.6488513738824
49.844,46.3891370595807
71.148,60.5006866421108
71.56,76.012991480041
17.686,60.9633306226349
34.192,61.9657769152678
96.684,61.1474419875784
45.976,62.5646703639745
60.408,57.0568672235636
22.884,40.7663411837406
100.196,74.9514383868044
86.264,77.0457813129813
98.63218937,74.0764013271844
60.584,73.1804187659045
83.4068458,62.05270348644
53.87031232,61.6717232221155
89.88,68.9018789882771
54.86,73.2571571340558
75.196,31.558509014981
63.628,52.0051330809022
55.292,56.6221313326473
61.92,57.9229775150257
62.112,72.8017533345546
59.18,72.1534892622518
40.5,55.4264429484836
66.252,64.3551793563896
52.436,68.5200008856917
77.244,82.4356972593196
131.4437137,79.8639702604972
58.696,74.8712004436626
80.024,72.461770698372
140.7955167,80.1369469865759
56.956,79.173093543249
47.424,59.9651680716973
52.316,80.2664607361898
63.756,79.5024377208864
93.704,72.2239350409993
91.812,72.2417482314539
25.36517554,74.5499016612574
87.508,67.2456716353357
6.809624121,29.6788214246923
92.204,87.7431297163654
80.144,84.349169942253
50.208,69.3316724184413
53.736,73.2115986209516
53.004,87.0966568408876
89.408,97.3159809234364
13.24119333,49.313521892147
69.256,60.6272013191378
125.684,95.9632644395563
46.248,50.525770188248
